"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","Nhood_center","Celltype","Celltype_fraction"
-4.2593020399819,6.48898313691884,138.756740997498,6.07127734395519e-30,5.81296870358507e-28,89,5.81296870358507e-28,642583,"NK CD56dim CD57-",0.670212765957447
-0.136419113939597,6.82395090302243,0.0866315778224043,0.768569909165284,0.831967697542042,90,0.831967697542042,751747,"CD14 Monocyte",0.732673267326733
-0.785838758423658,6.42790041469567,3.50421014813285,0.0615282862555147,0.113366335048752,91,0.113366335048752,472510,"CD4 Th17",0.3828125
-0.838798504031357,6.47308903824053,3.91736676239905,0.0480857319833479,0.0927512021008676,92,0.0927512021008676,396120,"CD4 Naive",0.822916666666667
-1.09199164785854,6.41647879448284,7.14196069968786,0.00766252272337268,0.0205264656061859,93,0.0205264656061859,150308,"CD4 Naive",0.247422680412371
0.4603242866898,6.29177285446237,1.16416283563127,0.280885041807788,0.385526793454398,94,0.385526793454398,532558,"CD4 Naive",0.67032967032967
2.13963128211495,6.29805211197473,28.4380848340305,1.40380933320446e-07,1.69177995047533e-06,95,1.69177995047533e-06,37017,"Intermediate monocytes",1
-0.111561427558675,6.75515712476353,0.0630176817799421,0.801844151755192,0.857650658239147,96,0.857650658239147,659857,"NK CD56dim CD57low",0.341232227488152
-0.491394666529237,6.46871786732863,1.27667118007365,0.258811693599846,0.360984399862904,97,0.360984399862904,482965,"CD4 Naive",0.371428571428571
-0.431823629743806,6.51861203311951,1.00109779221491,0.317306590171574,0.424494378802278,98,0.424494378802278,418449,"CD4 Naive",0.828828828828829
0.278785130466935,6.32483622441624,0.471181976649276,0.492615871712266,0.598277045339777,99,0.598277045339777,76980,"CD14 Monocyte",0.5625
-0.992016867276729,6.41251074720961,5.62422623192586,0.0179216306439079,0.0413427336231696,100,0.0413427336231696,202953,"Naive B",0.395061728395062
0.784706229401949,6.3390091638361,3.27789254703774,0.0705432893672751,0.126639585908563,101,0.126639585908563,549874,"CD4 Naive",0.785123966942149
2.32617210172936,6.4667983683881,22.2362426379405,2.81082383321625e-06,2.21411342097612e-05,102,2.21411342097612e-05,536167,"CD4 Naive",0.581920903954802
2.44077087586343,6.595286633658,23.4363613473606,1.51251759190148e-06,1.28097168894373e-05,103,1.28097168894373e-05,467057,"CD4 Naive",0.3
