"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","Nhood_center","Celltype","Celltype_fraction"
4.20327338628655,5.82304206756261,74.3361487278322,3.83230040445911e-15,1.61233954516553e-14,18,1.61233954516553e-14,"187468","Intermediate monocytes",0.923076923076923
5.86509431937956,6.75453679283838,79.1380607730563,7.06938115465202e-16,4.67784699864288e-15,19,4.67784699864288e-15,"512854","CD4 Naive",0.669918699186992
-1.43207232017977,6.28780520004498,9.04287219506715,0.00288400384858368,0.00500650782944257,20,0.00500650782944257,"21996","CD14 Monocyte",0.987234042553191
4.92323698949357,6.16995040392773,74.957666874931,3.07342242182094e-15,1.36892029487321e-14,21,1.36892029487321e-14,"513800","CD4 Naive",0.625925925925926
2.02034354164334,5.58183700416876,27.0721230674711,3.86517626826704e-07,7.61651931053612e-07,22,7.61651931053612e-07,"928529","CD14 Monocyte",0.367521367521368
3.98836868040694,5.73798162876182,74.3203051371317,3.8539480583632e-15,1.61919379321301e-14,23,1.61919379321301e-14,"686192","CD4 Naive",0.644927536231884
4.69341045611598,6.05098820019019,75.0747259331584,2.94849008916657e-15,1.32552506996276e-14,24,1.32552506996276e-14,"336822","Naive-IFN B",0.290780141843972
1.29189393360061,5.68384684800298,9.33859065930104,0.00246692558451326,0.00429559593598136,25,0.00429559593598136,"222049","CD4 Th1/Th17",0.198473282442748
3.33934549397131,5.52159114383537,71.9640302699476,8.94416541604729e-15,3.11102219282712e-14,26,3.11102219282712e-14,"731829","CD8 Naive",0.5
5.1326053717016,6.28671297019532,77.7077377766417,1.16552042831662e-15,6.72185506819996e-15,27,6.72185506819996e-15,"654395","CD4 Naive",0.700819672131147
3.94299851879459,5.72192733452447,73.2569799362258,5.62935658715111e-15,2.16214626875864e-14,28,2.16214626875864e-14,"528418","CD4 Naive",0.565573770491803
-1.3877357911041,5.74466673184805,9.75297363019822,0.0965343411182884,0.146028910702826,29,0.146028910702826,"234687","pDC",0.425196850393701
-0.0267503034066561,5.29359162944561,0.00053138567669734,0.981625859615476,0.986845204670732,30,0.986845204670732,"240195","TReg Cytotoxic",0.285714285714286
3.66519044486556,5.61877234249951,72.1104576630108,8.48617858746763e-15,2.98339552540066e-14,31,2.98339552540066e-14,"99764","CD14 Monocyte",0.948717948717949
3.09865237378481,5.45709325926895,84.5733167091768,7.55301251566048e-17,7.98118456294165e-16,32,7.98118456294165e-16,"207924","CD14 Monocyte",0.1875
1.81836716889147,5.78567593584345,13.9726965053651,0.000226118368084575,0.000411680274420173,33,0.000411680274420173,"135425","CD14 Monocyte",0.576
3.56934205580482,5.59640039633292,72.0466628661101,8.68272159837407e-15,3.03452678961988e-14,34,3.03452678961988e-14,"622338","CD4 Naive",0.234567901234568
-0.6115160029877,5.32960991220478,3.85872859198312,0.428888494256895,0.526671323817049,35,0.526671323817049,"575872","ILC1",0.230769230769231
-0.306780415801209,5.81562738818436,0.442881467368723,0.506299148253787,0.601042074977654,36,0.601042074977654,"451469","CD4 Naive",0.707182320441989
0.00708156011665324,5.29836103772204,0.00822604322164361,0.927799712295759,0.948930494492539,37,0.948930494492539,"946183","TReg Cytotoxic",0.153846153846154
0.0215452555049246,6.49900766569057,0.00259635183726855,0.959399265042798,0.970563045791437,38,0.970563045791437,"32538","CD14 Monocyte",0.944690265486726
4.73788022509375,6.07254477850053,77.7579058076788,1.14520244661665e-15,6.63280376065081e-15,39,6.63280376065081e-15,"609802","CD4 Naive",0.663594470046083
5.01753468113334,6.22169835222329,79.5948523866006,6.02979617895575e-16,4.16264982634409e-15,40,4.16264982634409e-15,"371094","Naive-IFN B",0.466666666666667
2.48367399928625,6.28059000235861,25.79713446751,7.05298238568882e-07,1.38184487287726e-06,41,1.38184487287726e-06,"228822","CD14 Monocyte",0.188630490956072
6.70257923511413,7.36559652518052,78.9686986856506,7.4993926060588e-16,4.88909659941846e-15,42,4.88909659941846e-15,"975521","Platelets",0.271812080536913
3.06050672516326,5.43794565836158,67.1121047879641,5.20061795212237e-14,1.34156659204001e-13,43,1.34156659204001e-13,"185191","Intermediate monocytes",0.474747474747475
-0.497799921043802,6.01628229312084,0.860787391550045,0.354375447292892,0.45197718422421,44,0.45197718422421,"12234","CD14 Monocyte",0.951048951048951
-2.37276393446976,5.22901388872097,83.647040489722,8.00403277564516e-16,5.12994976886395e-15,45,5.12994976886395e-15,"874211","NK CD56dim CD57+",0.313725490196078
2.17775387635768,5.48752325950248,35.654905198927,7.34131132085258e-09,1.50849919154467e-08,46,1.50849919154467e-08,"207242","CD8 HLA-DR+",0.144927536231884
-0.970370724190942,7.84187258066164,3.16269742226215,0.0764560745287417,0.117780571300525,47,0.117780571300525,"787299","CD8 Tcm CCR4-",0.266666666666667
7.29325684526303,9.36736404471755,66.8891412333948,1.10800987256947e-14,3.69825959072822e-14,48,3.69825959072822e-14,"971504","Platelets",0.455477603885591
5.79811338441508,6.7009010431296,77.9151053351863,1.08382776871956e-15,6.37171548148155e-15,49,6.37171548148155e-15,"77973","Intermediate monocytes",0.991701244813278
4.37157825319803,6.58017734133649,50.4463977217163,1.07260381451965e-11,2.35870699960564e-11,50,2.35870699960564e-11,"265275","IgM Plasma B Cell",0.484251968503937
4.01740554035504,5.74754990617864,73.6691799443643,4.85939818150868e-15,1.92823192743852e-14,51,1.92823192743852e-14,"97448","CD14 Monocyte",0.976608187134503
0.265128251230848,6.33487005493652,0.29981977822475,0.584444646271344,0.672379251586482,52,0.672379251586482,"480338","CD4 Naive",0.327868852459016
5.02831652899082,6.22776386419942,79.4381399287215,6.3677664977128e-16,4.33832630843969e-15,53,4.33832630843969e-15,"336651","Naive-IFN B",0.473509933774834
-2.47915741074861,6.40892394557316,19.7828946606823,0.0547382633113475,0.0860707004352815,54,0.0860707004352815,"880820","ILC1",0.177083333333333
-3.10275677178772,5.33492084322132,95.6358689268246,2.09560792024124e-17,2.76427393017462e-16,55,2.76427393017462e-16,"49987","CD14 Monocyte",0.956140350877193
-4.28137972364202,5.65180484950552,106.490860289152,9.11854677154777e-19,2.6591643701472e-17,56,2.6591643701472e-17,"692425","CD4 Temra",0.307971014492754
3.3987006569745,5.54293053843162,69.6804142090303,2.03887719631288e-14,6.08488420786973e-14,57,6.08488420786973e-14,"101301","CD14 Monocyte",1
6.08158741373166,6.89245382325513,77.4293411301321,1.28508504751057e-15,7.2155708180526e-15,58,7.2155708180526e-15,"736528","CD4 Naive",0.182291666666667
4.68757117004108,6.17326451173233,86.1513687690203,5.47096691516984e-18,9.61088714482649e-17,59,9.61088714482649e-17,"266078","IgM Plasma B Cell",0.382022471910112
4.6750918115702,6.27147674931587,75.7247040782178,3.19043459823317e-16,2.57386492308699e-15,60,2.57386492308699e-15,"152499","CD14 Monocyte",0.664804469273743
